# index eigen f_xx f_xxx pxx_x pyy_x pzz_x pxy_x pxz_x pyz_x
314    4.77368    4.88317   0.209065 0.00118367 0.000824414          0 -0.000831293          0          0
315    4.77846    4.86196  0.0478474 0.00271825 -0.00240072          0 -0.00114436          0          0
316    4.78842    4.89818 -0.0984214 -0.000492708 -0.000603206          0 -0.000211114          0          0
317    4.80236    4.91369  0.0580774 0.000565225 -0.00168212          0 -0.00130547          0          0
318    4.83046    4.96417  0.0302226 0.000385288 0.000410793          0 0.00112384          0          0
319     4.8357    4.92772    0.11923 0.00099949 -0.00154689          0 0.000754258          0          0
320    4.84695    4.95307  -0.385457 -0.0012946 -0.000881398          0 -0.00224929          0          0
321    4.86841    4.94511   0.141561 0.000378296 -0.000399486          0 -0.000694014          0          0
322    4.88514    5.00566  -0.112109 0.000630876 -0.00177949          0 0.00196815          0          0
323     4.9083    5.00227 -0.0591248 0.000160877 -0.000456697          0 0.000234243          0          0
324    4.92261    5.02117 -0.0113966 0.000647139 -0.00141692          0 -0.00114822          0          0
325    4.93346    5.03911  -0.295179 -0.00281777 0.000622717          0 0.00036406          0          0
326    4.95238    5.05393  -0.193554 0.000706671 5.0559e-05          0 0.00230734          0          0
327    4.97441    5.06848  0.0399968 -0.00253233 0.00217234          0 0.000547421          0          0
328    4.98296    5.08207 -0.0342737 -0.000405312 -0.00124866          0 -0.00197038          0          0
329    4.98922    5.08526  0.0742752 0.000468503 -0.000332663          0 0.000604413          0          0
330    5.00731    5.09767  -0.256555 -0.00252394 0.000792182          0 0.000172848          0          0
331    5.02529    5.12919   0.576706 -0.000158263 -0.000734317          0 0.00144222          0          0
332    5.04102    5.13948  -0.417592 -0.000347006 0.00106676          0 0.000777978          0          0
333    5.04782    5.13879  -0.101273 0.00209485 -0.00013643          0 -7.17581e-05          0          0
334    5.05928    5.16195  0.0690377 -0.00112379 0.000546086          0 0.000156382          0          0
335    5.07461     5.2167   0.222811 9.96978e-05 0.000511793          0 0.00040935          0          0
336    5.09179    5.18539   0.149801 -0.000357786  -0.001753          0 -0.000346614          0          0
337    5.09611    5.19596  -0.315784 -0.00145429 -0.000187717          0 -0.00115909          0          0
338    5.11427    5.19166  0.0099293 0.000670261 -7.64331e-06          0 -0.000175931          0          0
339    5.13614    5.25872 0.00753917 0.000190957 -0.00204418          0 0.000827779          0          0
340    5.15601    5.28635   0.022858 0.00283259 -0.000282623          0 -0.00136854          0          0
341    5.17073    5.30372  0.0510864 -0.00144895 -0.00010989          0 -0.00161599          0          0
342    5.18273    5.27641  0.0684626 -0.00160322 0.00140736          0 0.000522674          0          0
343    5.20088    5.29159   0.123389 -0.000919403 0.00257376          0 -0.000443626          0          0
344    5.20271    5.29567 -0.0989232 0.00135973 -0.00154812          0 0.000420347          0          0
345    5.23651    5.35903 -0.0858598 -0.000661742 0.00125207          0 -0.00311344          0          0
346    5.24626    5.34786  -0.142405 -0.00293067 0.00448948          0 0.000220431          0          0
347    5.25771    5.37457 -0.0714534 0.00155597 -0.00341732          0 0.00103826          0          0
348    5.26056    5.39431 -0.0287625 -0.000604961 -0.00128241          0 0.00159088          0          0
349    5.28115    5.40476  0.0302257 -0.000352453 -0.00117408          0 0.000344403          0          0
350     5.2878    5.35823   0.154919 -0.00193109  0.0025688          0 -0.00116122          0          0
351    5.30971    5.43144  -0.225111 -0.00326901 0.00278522          0 -0.000678274          0          0
352    5.33227    5.44846  0.0915695 0.00121031 -0.00193066          0 -0.00148553          0          0
353    5.34031    5.42938   0.080427 0.00147128 0.00155502          0 0.00237481          0          0
354    5.35859    5.48307  0.0778489 0.00112431 -0.00118117          0 0.00267829          0          0
355    5.38075    5.45378   0.140478 0.00195397 2.28269e-06          0 0.000602334          0          0
356    5.40032    5.50024  -0.156519 -0.00169838 0.00158133          0 0.00330185          0          0
357    5.40375    5.49476    0.16221 -0.00211208 0.000779162          0 -2.53584e-06          0          0
358    5.42807    5.54146   0.132539 -0.00118792 0.00221444          0 -0.00246755          0          0
359    5.43954    5.53751   0.294338 -0.000247965 -0.00273202          0 -0.000569544          0          0
360     5.4511    5.53908  -0.339575 -0.00204481 0.00144614          0 -0.0025015          0          0
361    5.45882    5.52798 0.00822858 -0.000893445 0.00097285          0 -0.00180925          0          0
362    5.47669    5.58437  -0.152486 0.00273139 -0.00360739          0 -0.000968192          0          0
363    5.48878    5.58171  -0.168824 0.000302827 0.00259751          0 -0.000526684          0          0
364     5.5165    5.59089   0.015841 -0.00122903 0.000383349          0 -0.000157217          0          0
365    5.53466    5.64849  0.0643097 -0.000340602 0.00292701          0 0.00150452          0          0
366    5.53949    5.64592 -0.0543846 -0.00120955 -0.00115418          0 2.0088e-05          0          0
367    5.55729    5.62669  0.0727543 0.00251463 -0.00105623          0 -0.00135615          0          0
368    5.59821      5.676  -0.182813 -0.0042404 0.00146276          0 0.000455105          0          0
369    5.61499    5.72032 -0.0366111 -0.00143875  0.0031928          0 0.000511027          0          0
370    5.61689    5.73573  0.0397763 0.00124807 0.00070982          0 0.00110933          0          0
371    5.63146    5.72456 -0.0692942 -0.00239228 0.000501539          0 -0.00149909          0          0
372    5.65081    5.72557  -0.103945 0.00374396 -0.00122348          0 0.000301677          0          0
373     5.6797    5.78365 0.00924512 0.000281018 -0.000267581          0 0.00140366          0          0
374    5.68434    5.79664   0.025389 0.00176915 -0.00104735          0 0.00109565          0          0
375    5.70462    5.82126  0.0661139 -0.000484423 0.00231157          0 -0.00260509          0          0
376    5.72338    5.84194   0.110464 -0.000734317   0.001225          0 0.000312108          0          0
377    5.74235    5.80758  0.0701385 0.000189462 -0.00165149          0 -0.00217947          0          0
378    5.74963    5.86069   0.296124 -0.00107565 0.00131882          0 0.00235036          0          0
379    5.76944    5.87059   -0.21321 -0.000190619 9.1611e-07          0 0.00157765          0          0
380    5.79077    5.86359 -0.0659839 0.000622828 0.00334812          0 0.000480361          0          0
381     5.7969    5.90291  -0.085561 -0.00156909 0.000649769          0 -0.000266249          0          0
382    5.82211    5.93145 -0.0266623 -0.00190638 0.000985154          0 0.000141246          0          0
383     5.8413    5.89855   0.192281 -0.00184894 0.00325277          0 0.00161291          0          0
384    5.87217    5.93276   -0.09013 -0.00348578 8.72106e-05          0 0.00119913          0          0
385    5.87318    5.95138  0.0843921 0.00191337 -0.00137228          0 0.00159173          0          0
386    5.88324    5.96941 -0.0878414 8.31282e-05 -0.000402963          0 -0.000127289          0          0
387    5.91256    6.03238  -0.128482 -0.00177427 0.00105807          0 0.00224543          0          0
388    5.91963    5.97832 -0.0894838 -0.00269068 0.00147852          0 0.00259544          0          0
389    5.93996    6.02321  0.0692944 -0.000193829 0.00153443          0 0.000687639          0          0
390    5.94231    6.05382 -0.0133134 0.00069259 -0.000891389          0 0.00120654          0          0
391    5.95503    6.06853 -0.0670096 0.000780449 -0.00160271          0 -0.00138908          0          0
392    5.97167    6.05432 -0.0542054 -0.000505828 0.00183152          0 1.52046e-05          0          0
393    5.98392    6.09855  0.0279116 -0.000382715 0.000871139          0 6.64797e-05          0          0
394    6.00983    6.07631  -0.258953 -0.00322662 0.00159873          0 0.00104333          0          0
395    6.02806    6.11444  0.0335084 -0.00267097 -0.000174291          0 0.000919123          0          0
396    6.04697    6.16377  0.0979333 -0.000541716 -0.000299252          0 0.00145758          0          0
397     6.0665    6.18485   0.214394 -0.000308935 0.000378076          0 -0.000748036          0          0
398    6.07493    6.21642  -0.142769 0.00149923 0.00011262          0 0.000221656          0          0
399     6.0805    6.17815  -0.158938 0.00013472 -0.00259697          0 -0.00121698          0          0
400    6.11132    6.19717    0.17188 0.000193317 -0.000182019          0 0.00165733          0          0
401    6.12471    6.22676   0.101738 0.000756058 0.000977434          0 0.00105241          0          0
402    6.14385    6.27713   0.117772 0.000293354 -0.000646966          0 0.00283072          0          0
403    6.15387    6.22898 -0.00371912 -0.00041015 0.00215211          0   0.002061          0          0
404    6.16758    6.27362  0.0170108 0.00201694 0.000885295          0 -0.00221032          0          0
405     6.1872    6.27417   0.026637 0.000490063 -0.00224791          0 -0.00256047          0          0
406    6.18919    6.29135   0.154927 0.00249452 -0.000925461          0 -0.00231876          0          0
407    6.21813    6.31217  -0.140038 0.000335801 -0.000786075          0 0.00164501          0          0
408    6.23165    6.36873  -0.332099 0.000316822 0.00161481          0 0.000118536          0          0
409    6.23953    6.36415  -0.441531 -0.00187481 -0.000530036          0 0.000596565          0          0
410    6.25245    6.33735   -0.36029 -0.000117794 0.00154345          0 -0.00321148          0          0
411    6.27155    6.35341  0.0739172 0.00319974 -0.000854207          0 -0.000710577          0          0
412    6.27535     6.3697   0.137343 -0.000595728 -0.000114017          0 -0.00133419          0          0
413    6.28009    6.38168  0.0136889 0.000670055 -0.00192285          0 -0.00193721          0          0
414    6.29901    6.41585  -0.160577 -4.46148e-05 -0.000249571          0 -0.000581586          0          0
415    6.32363    6.42158  -0.038045 -0.00155801 0.000161282          0 -0.000486752          0          0
416    6.34065    6.43889  0.0127498 -7.26879e-05 0.00129659          0 0.000781142          0          0
417    6.34772    6.43177   0.127907 -0.00082342 0.00218963          0 -0.0023393          0          0
418    6.37081    6.46541  0.0699926 0.000597767 0.00245645          0 -0.000301986          0          0
419    6.38585    6.51509  -0.156638 -0.00446585 0.00252194          0 0.000366567          0          0
420    6.40447    6.50725  -0.218952 0.00118905 -0.000405951          0 0.00111146          0          0
421    6.41542     6.5293   0.253144 0.00221374 -0.00235138          0 -0.0020346          0          0
422    6.43107    6.56895   0.012202 -0.000453385 -0.000140283          0  0.0009785          0          0
423    6.44377    6.53421  0.0534822 8.45595e-05 0.00179153          0 0.00141193          0          0
424    6.44984    6.54603  0.0323155  0.0014203 -0.000805822          0 4.01371e-05          0          0
425     6.4722    6.57916   -0.25818 0.00121271 -0.0023438          0 0.00161016          0          0
